,word,lemma1,lemma2,Sd15_Cosine,Sd15_CosRev0Score,Glo_Cosine,Glowca_CosRev0Score,location,episode,time,salience_1,salience_2,salience_3,salience_4,salience_13
425,riding,ride,crop,0.702247577387286,0.297752422612714,0.105534999526855,0.894465000473145,St. Bartholomew's Hospital Laboratory,15,607,0,0,0,0,0
426,crop,crop,start,0.781869591266605,0.218130408733395,0.315873425901536,0.684126574098464,St. Bartholomew's Hospital Laboratory,15,608,0,0,0,0,0
427,beating,beat,body,0.688811302572636,0.311188697427364,0.37421774961511,0.62578225038489,St. Bartholomew's Hospital Laboratory,15,610,1,1,0,1,1
428,hoping,hope,bruise,-0.101164912214074,1.10116491221407,0.124923401672235,0.875076598327765,St. Bartholomew's Hospital Laboratory,15,611,0,0,0,0,0
429,bruising,bruise,guess,0.304577423390412,0.695422576609588,0.143019012414948,0.856980987585052,St. Bartholomew's Hospital Laboratory,15,612,1,1,0,1,1
430,recent,recent,he,0.898837698128758,0.101162301871242,0.598546881141961,0.401453118858039,St. Bartholomew's Hospital Laboratory,15,615,0,1,0,1,1
431,bluntly,bluntly,he,0.714348088587822,0.285651911412178,0.301124634972763,0.698875365027237,St. Bartholomew's Hospital Laboratory,15,617,0,0,0,0,0
432,remarks,remark,mortician,0.317963203908168,0.682036796091832,0.0150089000663377,0.984991099933662,St. Bartholomew's Hospital Laboratory,15,618,0,0,0,1,1
433,mortician,mortician,flirt,0.461512366588213,0.538487633411787,0.0869821982899768,0.913017801710023,St. Bartholomew's Hospital Laboratory,15,619,1,0,0,0,0
434,flirting,flirt,him,0.90944941542183,0.0905505845781696,0.225802854542288,0.774197145457712,St. Bartholomew's Hospital Laboratory,15,620,1,1,0,0,1
435,put,put,makeup,0.849835937998134,0.150164062001866,0.337666321533369,0.66233367846663,St. Bartholomew's Hospital Laboratory,15,621,0,0,0,0,0
436,makeup,makeup,she,0.770582100888133,0.229417899111867,0.343496056465379,0.656503943534621,St. Bartholomew's Hospital Laboratory,15,622,1,0,0,1,1
437,asked,ask,him,0.71899268872352,0.28100731127648,0.746117454899581,0.253882545100419,St. Bartholomew's Hospital Laboratory,15,623,0,0,0,0,1
438,interprets,interpret,you,0.645870927291457,0.354129072708543,0.351385677529735,0.648614322470265,St. Bartholomew's Hospital Laboratory,15,625,0,0,0,0,0
439,weird,weird,body,0.757714950411997,0.242285049588003,0.382203819105561,0.617796180894439,St. Bartholomew's Hospital Laboratory,15,629,0,0,0,0,0
440,hitting,hit,hit,1,2.22044604925031E-16,1,0,St. Bartholomew's Hospital Laboratory,15,631,0,1,0,0,0
441,wanted,want,coffee,0.615784512965395,0.384215487034605,0.462344759921177,0.537655240078823,St. Bartholomew's Hospital Laboratory,15,634,0,0,0,0,0
442,noticed,notice,she,0.882322898989988,0.117677101010012,0.611233684474935,0.388766315525065,St. Bartholomew's Hospital Laboratory,15,636,0,0,0,0,0
443,lipstick,lipstick,she,0.788656425483913,0.211343574516087,0.309933225606343,0.690066774393657,St. Bartholomew's Hospital Laboratory,15,637,0,1,0,0,0
444,early,early,day,0.721070467553812,0.278929532446188,0.742997135982322,0.257002864017678,St. Bartholomew's Hospital Laboratory,15,638,0,0,0,0,0
445,accepted,accept,offer,0.902484917342315,0.097515082657685,0.67285490241863,0.32714509758137,St. Bartholomew's Hospital Laboratory,15,640,0,1,0,0,1
446,offer,offer,coffee,0.706388363974043,0.293611636025957,0.395526394267293,0.604473605732706,St. Bartholomew's Hospital Laboratory,15,641,0,1,0,0,1
447,saw,see,she,0.753382619580262,0.246617380419738,0.729846303054218,0.270153696945782,St. Bartholomew's Hospital Laboratory,15,644,0,0,0,0,0
448,comments,comment,lab,0.324528404326096,0.675471595673904,0.160778907710176,0.839221092289824,St. Bartholomew's Hospital Laboratory,15,647,0,0,0,0,0
449,lab,lab,you,0.687857448808719,0.312142551191281,0.358896595548059,0.641103404451941,St. Bartholomew's Hospital Laboratory,15,648,0,0,0,1,0
450,assistant,assistant,he,0.826050870196576,0.173949129803424,0.465775667700486,0.534224332299514,St. Bartholomew's Hospital Laboratory,15,649,0,0,0,1,0
451,corpse,corpse,whip,0.699795835795006,0.300204164204994,0.100913559043158,0.899086440956842,St. Bartholomew's Hospital Laboratory,15,651,0,0,0,1,0
452,whip,whip,test,0.824276507924792,0.175723492075208,0.0349388439477747,0.965061156052225,St. Bartholomew's Hospital Laboratory,15,652,0,0,0,0,0
453,test,test,alibi,0.634253097639091,0.365746902360909,0.0119941363107879,0.988005863689212,St. Bartholomew's Hospital Laboratory,15,653,0,0,0,0,0
454,alibi,alibi,case,0.728342539873973,0.271657460126027,0.143925294237509,0.856074705762491,St. Bartholomew's Hospital Laboratory,15,654,0,0,0,0,0
455,case,case,assistant,0.78509548585263,0.21490451414737,0.437626428337314,0.562373571662686,St. Bartholomew's Hospital Laboratory,15,655,0,0,0,0,0
456,wear,wear,lipstick,0.826686651940687,0.173313348059313,0.410893667156756,0.589106332843244,St. Bartholomew's Hospital Laboratory,15,657,0,0,0,0,0
457,sees,see,comment,0.411724712351646,0.588275287648354,0.601149288969086,0.398850711030914,St. Bartholomew's Hospital Laboratory,15,660,0,0,0,0,0
458,looked,look,lipstick,0.67884946441887,0.32115053558113,0.286345852349735,0.713654147650265,St. Bartholomew's Hospital Laboratory,15,661,0,0,0,0,0
459,shots,shot,perspective,0.483392322533962,0.516607677466038,0.305361094777519,0.694638905222481,St. Bartholomew's Hospital Laboratory,15,663,0,0,0,0,0
460,perspective,perspective,corpse,0.347681664809424,0.652318335190576,0.0842703945953856,0.915729605404614,St. Bartholomew's Hospital Laboratory,15,664,0,0,0,0,0
461,tech,tech,assistant,0.91450766269379,0.0854923373062095,0.416606642599537,0.583393357400463,St. Bartholomew's Hospital Laboratory,15,667,0,0,0,0,0
462,hardcore,hardcore,reject,0.805605344379019,0.194394655620981,0.149982470143898,0.850017529856102,St. Bartholomew's Hospital Laboratory,15,674,0,0,0,0,1
463,rejects,reject,she,0.449312169895647,0.550687830104353,0.240869972252376,0.759130027747624,St. Bartholomew's Hospital Laboratory,15,675,0,0,0,0,1
464,sugar,sugar,he,0.370396009587882,0.629603990412118,0.268478263205358,0.731521736794642,St. Bartholomew's Hospital Laboratory,15,676,0,0,0,0,1
465,note,note,bruise,0.544998590523902,0.455001409476098,0.0497206980623939,0.950279301937606,St. Bartholomew's Hospital Laboratory,15,677,0,0,0,0,0
466,bruises,bruise,twenty,0.407654099806857,0.592345900193143,-0.0053996908320045,1.005399690832,St. Bartholomew's Hospital Laboratory,15,678,0,0,0,0,1
467,minutes,minute,imperative,0.575248146982352,0.424751853017648,0.0974432469984084,0.902556753001592,St. Bartholomew's Hospital Laboratory,15,679,0,0,0,0,0
468,imperative,imperative,his,0.425048913179104,0.574951086820896,0.189040176814597,0.810959823185403,St. Bartholomew's Hospital Laboratory,15,680,0,0,0,0,0
